,Continent,Location,Date,Population,New Deaths,New Vaccinations
32141,Europe,Montenegro,2022-01-06,627082.0,0.0,1363.0
32142,Europe,Montenegro,2022-01-07,627082.0,5.0,534.0
32143,Europe,Montenegro,2022-01-08,627082.0,1.0,169.0
32144,Europe,Montenegro,2022-01-09,627082.0,8.0,498.0
32145,Europe,Montenegro,2022-01-13,627082.0,3.0,1047.0
32146,Europe,Montenegro,2022-01-14,627082.0,5.0,1013.0
32147,Europe,Montenegro,2022-01-15,627082.0,1.0,1053.0
32148,Europe,Montenegro,2022-01-16,627082.0,8.0,499.0
32149,Europe,Montenegro,2022-01-17,627082.0,5.0,130.0
32150,Europe,Montenegro,2022-01-18,627082.0,6.0,969.0
32151,Europe,Montenegro,2022-01-19,627082.0,8.0,810.0
32152,Europe,Montenegro,2022-01-20,627082.0,3.0,765.0
32153,Europe,Montenegro,2022-01-21,627082.0,9.0,693.0
32154,Europe,Montenegro,2022-01-22,627082.0,2.0,711.0
32155,Europe,Montenegro,2022-01-23,627082.0,6.0,341.0
32156,Europe,Montenegro,2022-01-24,627082.0,11.0,703.0
32157,Europe,Montenegro,2022-01-31,627082.0,9.0,73.0
32158,Europe,Montenegro,2022-02-01,627082.0,4.0,621.0
32159,Europe,Montenegro,2022-02-04,627082.0,5.0,547.0
32160,Europe,Montenegro,2022-02-05,627082.0,3.0,597.0
32161,Europe,Montenegro,2022-02-06,627082.0,2.0,287.0
32162,Europe,Montenegro,2022-02-07,627082.0,9.0,87.0
32163,Europe,Montenegro,2022-02-08,627082.0,3.0,572.0
32164,Europe,Montenegro,2022-02-09,627082.0,9.0,381.0
32165,Europe,Montenegro,2022-02-10,627082.0,2.0,432.0
32166,Europe,Montenegro,2022-02-11,627082.0,8.0,464.0
32167,Europe,Montenegro,2022-02-12,627082.0,2.0,413.0
32168,Europe,Montenegro,2022-02-13,627082.0,1.0,222.0
32169,Europe,Montenegro,2022-02-14,627082.0,3.0,100.0
32170,Europe,Montenegro,2022-02-15,627082.0,3.0,440.0
32171,Europe,Montenegro,2022-02-16,627082.0,3.0,346.0
32172,Europe,Montenegro,2022-02-17,627082.0,2.0,338.0
32173,Europe,Montenegro,2022-02-20,627082.0,3.0,169.0
32174,Europe,Montenegro,2022-02-21,627082.0,8.0,44.0
32175,Europe,Montenegro,2022-02-22,627082.0,3.0,359.0
32176,Europe,Montenegro,2022-02-23,627082.0,1.0,264.0
32177,Europe,Montenegro,2022-02-24,627082.0,2.0,309.0
32178,Europe,Montenegro,2022-02-25,627082.0,2.0,270.0
32179,Europe,Montenegro,2022-02-26,627082.0,0.0,242.0
32180,Europe,Montenegro,2022-02-27,627082.0,2.0,118.0
32181,Europe,Montenegro,2022-02-28,627082.0,4.0,40.0
32182,Europe,Montenegro,2022-03-01,627082.0,2.0,318.0
32183,Europe,Montenegro,2022-03-02,627082.0,0.0,265.0
32184,Europe,Montenegro,2022-03-03,627082.0,0.0,234.0
32185,Europe,Montenegro,2022-03-04,627082.0,2.0,284.0
32186,Europe,Montenegro,2022-03-05,627082.0,1.0,240.0
32187,Europe,Montenegro,2022-03-06,627082.0,0.0,85.0
32188,Europe,Montenegro,2022-03-07,627082.0,1.0,34.0
32189,Europe,Montenegro,2022-03-08,627082.0,3.0,266.0
32190,Europe,Montenegro,2022-03-09,627082.0,1.0,186.0
32191,Europe,Montenegro,2022-03-10,627082.0,2.0,185.0
32192,Europe,Montenegro,2022-03-11,627082.0,0.0,366.0
32193,Europe,Montenegro,2022-03-14,627082.0,0.0,8.0
32194,Europe,Montenegro,2022-03-15,627082.0,2.0,233.0
32195,Europe,Montenegro,2022-03-16,627082.0,0.0,153.0
32196,Europe,Montenegro,2022-03-17,627082.0,1.0,170.0
32197,Europe,Montenegro,2022-03-20,627082.0,0.0,94.0
32198,Europe,Montenegro,2022-03-21,627082.0,0.0,15.0
32199,Europe,Montenegro,2022-03-22,627082.0,0.0,188.0
32200,Europe,Montenegro,2022-03-23,627082.0,0.0,154.0
32201,Europe,Montenegro,2022-03-24,627082.0,2.0,194.0
32202,Europe,Montenegro,2022-03-25,627082.0,0.0,164.0
32203,Europe,Montenegro,2022-03-26,627082.0,0.0,207.0
32204,Europe,Montenegro,2022-03-27,627082.0,0.0,129.0
32205,Europe,Montenegro,2022-03-28,627082.0,1.0,16.0
32206,Europe,Montenegro,2022-03-29,627082.0,1.0,181.0
32207,Europe,Montenegro,2022-03-30,627082.0,2.0,198.0
32208,Europe,Montenegro,2022-03-31,627082.0,0.0,132.0
32209,Europe,Montenegro,2022-04-01,627082.0,2.0,114.0
32210,Europe,Montenegro,2022-04-05,627082.0,0.0,177.0
32211,Europe,Montenegro,2022-04-06,627082.0,0.0,144.0
32212,Europe,Montenegro,2022-04-07,627082.0,0.0,157.0
32213,Europe,Montenegro,2022-04-08,627082.0,0.0,143.0
32214,Europe,Montenegro,2022-04-09,627082.0,0.0,196.0
32215,Europe,Montenegro,2022-04-10,627082.0,0.0,85.0
32216,Europe,Montenegro,2022-04-11,627082.0,0.0,8.0
32217,Europe,Montenegro,2022-04-12,627082.0,2.0,121.0
32218,Europe,Montenegro,2022-04-15,627082.0,0.0,118.0
32219,Europe,Montenegro,2022-04-19,627082.0,0.0,125.0
32220,Europe,Montenegro,2022-04-20,627082.0,1.0,96.0
32221,Europe,Montenegro,2022-04-21,627082.0,1.0,120.0
32222,Europe,Montenegro,2022-04-22,627082.0,0.0,111.0
32223,Europe,Montenegro,2022-04-23,627082.0,2.0,47.0
32224,Europe,Montenegro,2022-04-26,627082.0,1.0,19.0
32225,Europe,Montenegro,2022-04-27,627082.0,0.0,204.0
32226,Europe,Montenegro,2022-04-28,627082.0,0.0,137.0
32227,Europe,Montenegro,2022-04-29,627082.0,0.0,110.0
32228,Europe,Montenegro,2022-04-30,627082.0,0.0,156.0
32229,Europe,Montenegro,2022-05-01,627082.0,1.0,48.0
32230,Europe,Montenegro,2022-05-02,627082.0,0.0,4.0
32231,Europe,Montenegro,2022-05-03,627082.0,1.0,6.0
32232,Europe,Montenegro,2022-05-04,627082.0,0.0,5.0
32233,Europe,Montenegro,2022-05-05,627082.0,1.0,169.0
32234,Europe,Montenegro,2022-05-06,627082.0,0.0,93.0
32235,Europe,Montenegro,2022-05-07,627082.0,0.0,178.0
32236,Europe,Montenegro,2022-05-08,627082.0,0.0,68.0
32237,Europe,Montenegro,2022-05-09,627082.0,0.0,4.0
32238,Europe,Montenegro,2022-05-10,627082.0,0.0,131.0
32239,Europe,Montenegro,2022-05-11,627082.0,1.0,70.0
32240,Europe,Montenegro,2022-05-12,627082.0,0.0,109.0
32241,Europe,Montenegro,2022-05-13,627082.0,0.0,95.0
32242,Europe,Montenegro,2022-05-14,627082.0,0.0,128.0
32243,Europe,Montenegro,2022-05-17,627082.0,0.0,85.0
32244,Europe,Montenegro,2022-05-18,627082.0,0.0,62.0
32245,Europe,Montenegro,2022-05-19,627082.0,0.0,84.0
32246,Europe,Montenegro,2022-05-20,627082.0,0.0,50.0
32247,Europe,Montenegro,2022-05-21,627082.0,0.0,68.0
32248,Europe,Montenegro,2022-05-22,627082.0,0.0,4.0
32249,Europe,Montenegro,2022-05-23,627082.0,0.0,5.0
32250,Europe,Montenegro,2022-05-24,627082.0,0.0,1.0
32251,Europe,Montenegro,2022-05-25,627082.0,0.0,107.0
32252,Europe,Montenegro,2022-05-26,627082.0,0.0,77.0
32253,Europe,Montenegro,2022-05-27,627082.0,1.0,62.0
32254,Europe,Montenegro,2022-05-28,627082.0,0.0,83.0
32255,Europe,Montenegro,2022-05-29,627082.0,0.0,20.0
32256,Europe,Montenegro,2022-05-30,627082.0,0.0,2.0
32257,Europe,Montenegro,2022-05-31,627082.0,0.0,50.0
32258,Europe,Montenegro,2022-06-01,627082.0,0.0,67.0
32259,Europe,Montenegro,2022-06-02,627082.0,0.0,77.0
32260,Europe,Montenegro,2022-06-03,627082.0,0.0,52.0
32261,Europe,Montenegro,2022-06-04,627082.0,0.0,63.0
32262,Europe,Montenegro,2022-06-05,627082.0,0.0,15.0
32263,Europe,Montenegro,2022-06-06,627082.0,0.0,7.0
32264,Europe,Montenegro,2022-06-07,627082.0,0.0,68.0
32265,Europe,Montenegro,2022-06-10,627082.0,1.0,48.0
32266,Europe,Montenegro,2022-06-11,627082.0,0.0,72.0
32267,Europe,Montenegro,2022-06-12,627082.0,0.0,10.0
32268,Europe,Montenegro,2022-06-13,627082.0,0.0,11.0
32269,Europe,Montenegro,2022-06-14,627082.0,0.0,86.0
32270,Europe,Montenegro,2022-06-15,627082.0,0.0,34.0
32271,Europe,Montenegro,2022-06-16,627082.0,0.0,113.0
32272,Europe,Montenegro,2022-06-17,627082.0,0.0,29.0
32273,Europe,Montenegro,2022-06-18,627082.0,1.0,63.0
32274,Europe,Montenegro,2022-06-19,627082.0,0.0,9.0
32275,Europe,Montenegro,2022-06-20,627082.0,0.0,5.0
32276,Europe,Montenegro,2022-06-21,627082.0,0.0,63.0
32277,Europe,Montenegro,2022-06-22,627082.0,0.0,51.0
32278,Europe,Montenegro,2022-06-23,627082.0,0.0,32.0
32279,Europe,Montenegro,2022-06-24,627082.0,1.0,33.0
32280,Europe,Montenegro,2022-06-25,627082.0,0.0,35.0
32281,Europe,Montenegro,2022-06-26,627082.0,0.0,21.0
32282,Europe,Montenegro,2022-06-27,627082.0,1.0,1.0
32283,Europe,Montenegro,2022-06-28,627082.0,0.0,30.0
32284,Europe,Montenegro,2022-06-29,627082.0,4.0,60.0
32285,Europe,Montenegro,2022-06-30,627082.0,0.0,64.0
32286,Europe,Montenegro,2022-07-03,627082.0,0.0,13.0
32287,Europe,Montenegro,2022-07-12,627082.0,1.0,87.0
32288,Europe,Montenegro,2022-07-13,627082.0,0.0,79.0
32289,Europe,Montenegro,2022-07-14,627082.0,0.0,16.0
32290,Europe,Montenegro,2022-07-15,627082.0,0.0,15.0
32291,Europe,Montenegro,2022-07-16,627082.0,0.0,119.0
32292,Europe,Montenegro,2022-07-19,627082.0,2.0,75.0
32293,Europe,Montenegro,2022-07-22,627082.0,0.0,172.0
32294,Europe,Montenegro,2022-07-23,627082.0,0.0,144.0
32295,Europe,Montenegro,2022-07-24,627082.0,2.0,21.0
32296,Europe,Montenegro,2022-07-29,627082.0,1.0,109.0
32297,Europe,Montenegro,2022-07-30,627082.0,0.0,175.0
32298,Europe,Montenegro,2022-07-31,627082.0,3.0,41.0
32299,Europe,Montenegro,2022-08-01,627082.0,2.0,16.0
32300,Europe,Montenegro,2022-08-02,627082.0,1.0,93.0
32301,Europe,Montenegro,2022-08-03,627082.0,2.0,103.0
32302,Europe,Montenegro,2022-08-04,627082.0,2.0,144.0
32303,Europe,Montenegro,2022-08-05,627082.0,0.0,103.0
32304,Europe,Montenegro,2022-08-06,627082.0,1.0,178.0
32305,Europe,Montenegro,2022-08-07,627082.0,1.0,14.0
32306,Europe,Montenegro,2022-08-08,627082.0,0.0,5.0
32307,Europe,Montenegro,2022-08-09,627082.0,1.0,111.0
32308,Europe,Montenegro,2022-08-10,627082.0,0.0,88.0
32309,Europe,Montenegro,2022-08-11,627082.0,2.0,74.0
32310,Europe,Montenegro,2022-08-12,627082.0,0.0,81.0
32311,Europe,Montenegro,2022-08-13,627082.0,0.0,170.0
32312,Europe,Montenegro,2022-08-14,627082.0,1.0,29.0
32313,Europe,Montenegro,2022-08-15,627082.0,4.0,5.0
32314,Europe,Montenegro,2022-08-18,627082.0,0.0,49.0
32315,Europe,Montenegro,2022-08-19,627082.0,1.0,43.0
32316,Europe,Montenegro,2022-08-20,627082.0,0.0,266.0
32317,Africa,Morocco,2021-01-31,37457976.0,16.0,36000.0
32318,Africa,Morocco,2021-02-01,37457976.0,12.0,74081.0
32319,Africa,Morocco,2021-02-02,37457976.0,22.0,57210.0
32320,Africa,Morocco,2021-02-03,37457976.0,14.0,51107.0
32321,Africa,Morocco,2021-02-04,37457976.0,28.0,43325.0
32322,Africa,Morocco,2021-02-05,37457976.0,17.0,56512.0
32323,Africa,Morocco,2021-02-06,37457976.0,13.0,55731.0
32324,Africa,Morocco,2021-02-09,37457976.0,16.0,65032.0
32325,Africa,Morocco,2021-02-10,37457976.0,12.0,130935.0
32326,Africa,Morocco,2021-02-11,37457976.0,4.0,109202.0
32327,Africa,Morocco,2021-02-12,37457976.0,10.0,256785.0
32328,Africa,Morocco,2021-02-13,37457976.0,10.0,276436.0
32329,Africa,Morocco,2021-02-16,37457976.0,13.0,197078.0
32330,Africa,Morocco,2021-02-17,37457976.0,13.0,176844.0
32331,Africa,Morocco,2021-02-18,37457976.0,7.0,152110.0
32332,Africa,Morocco,2021-02-19,37457976.0,16.0,129027.0
32333,Africa,Morocco,2021-02-20,37457976.0,8.0,99042.0
32334,Africa,Morocco,2021-02-23,37457976.0,15.0,91407.0
32335,Africa,Morocco,2021-02-24,37457976.0,18.0,281854.0
32336,Africa,Morocco,2021-02-25,37457976.0,6.0,255160.0
32337,Africa,Morocco,2021-02-26,37457976.0,10.0,220190.0
32338,Africa,Morocco,2021-02-27,37457976.0,7.0,173608.0
32339,Africa,Morocco,2021-03-02,37457976.0,8.0,149675.0
32340,Africa,Morocco,2021-03-03,37457976.0,8.0,154537.0
32341,Africa,Morocco,2021-03-04,37457976.0,16.0,127267.0
32342,Africa,Morocco,2021-03-05,37457976.0,4.0,144500.0
32343,Africa,Morocco,2021-03-06,37457976.0,3.0,114928.0
32344,Africa,Morocco,2021-03-09,37457976.0,12.0,120908.0
32345,Africa,Morocco,2021-03-10,37457976.0,10.0,200083.0
32346,Africa,Morocco,2021-03-11,37457976.0,7.0,168402.0
32347,Africa,Morocco,2021-03-12,37457976.0,4.0,291407.0
32348,Africa,Morocco,2021-03-13,37457976.0,2.0,288416.0
32349,Africa,Morocco,2021-03-16,37457976.0,4.0,204599.0
32350,Africa,Morocco,2021-03-17,37457976.0,8.0,163350.0
32351,Africa,Morocco,2021-03-20,37457976.0,8.0,76387.0
32352,Africa,Morocco,2021-03-23,37457976.0,6.0,76897.0
32353,Africa,Morocco,2021-03-24,37457976.0,11.0,270576.0
32354,Africa,Morocco,2021-03-25,37457976.0,2.0,231422.0
32355,Africa,Morocco,2021-03-26,37457976.0,5.0,164888.0
32356,Africa,Morocco,2021-03-27,37457976.0,5.0,109189.0
32357,Africa,Morocco,2021-03-30,37457976.0,6.0,123800.0
32358,Africa,Morocco,2021-03-31,37457976.0,5.0,112300.0
32359,Africa,Morocco,2021-04-01,37457976.0,7.0,101854.0
32360,Africa,Morocco,2021-04-02,37457976.0,10.0,75197.0
32361,Africa,Morocco,2021-04-03,37457976.0,7.0,69219.0
32362,Africa,Morocco,2021-04-06,37457976.0,8.0,72185.0
32363,Africa,Morocco,2021-04-07,37457976.0,2.0,72865.0
32364,Africa,Morocco,2021-04-08,37457976.0,6.0,61123.0
32365,Africa,Morocco,2021-04-09,37457976.0,12.0,43075.0
32366,Africa,Morocco,2021-04-10,37457976.0,6.0,54267.0
32367,Africa,Morocco,2021-04-11,37457976.0,9.0,28667.0
32368,Africa,Morocco,2021-04-14,37457976.0,5.0,45228.0
32369,Africa,Morocco,2021-04-15,37457976.0,7.0,32349.0
32370,Africa,Morocco,2021-04-16,37457976.0,7.0,35370.0
32371,Africa,Morocco,2021-04-17,37457976.0,10.0,77637.0
32372,Africa,Morocco,2021-04-20,37457976.0,7.0,17783.0
32373,Africa,Morocco,2021-04-21,37457976.0,10.0,23207.0
32374,Africa,Morocco,2021-04-22,37457976.0,7.0,13304.0
32375,Africa,Morocco,2021-04-23,37457976.0,7.0,26164.0
32376,Africa,Morocco,2021-04-27,37457976.0,6.0,90669.0
32377,Africa,Morocco,2021-04-28,37457976.0,10.0,197988.0
32378,Africa,Morocco,2021-05-01,37457976.0,3.0,790.0
32379,Africa,Morocco,2021-05-04,37457976.0,6.0,169242.0
32380,Africa,Morocco,2021-05-05,37457976.0,5.0,122315.0
32381,Africa,Morocco,2021-05-08,37457976.0,7.0,71422.0
32382,Africa,Morocco,2021-05-11,37457976.0,6.0,185854.0
32383,Africa,Morocco,2021-05-12,37457976.0,5.0,118397.0
32384,Africa,Morocco,2021-05-15,37457976.0,6.0,180980.0
32385,Africa,Morocco,2021-05-18,37457976.0,1.0,348173.0
32386,Africa,Morocco,2021-05-19,37457976.0,1.0,354039.0
32387,Africa,Morocco,2021-05-20,37457976.0,3.0,312135.0
32388,Africa,Morocco,2021-05-21,37457976.0,6.0,269578.0
32389,Africa,Morocco,2021-05-22,37457976.0,4.0,181773.0
32390,Africa,Morocco,2021-05-25,37457976.0,3.0,457717.0
32391,Africa,Morocco,2021-06-01,37457976.0,7.0,270573.0
32392,Africa,Morocco,2021-06-02,37457976.0,6.0,200469.0
32393,Africa,Morocco,2021-06-03,37457976.0,5.0,298719.0
32394,Africa,Morocco,2021-06-08,37457976.0,6.0,418481.0
32395,Africa,Morocco,2021-06-09,37457976.0,3.0,243996.0
32396,Africa,Morocco,2021-06-10,37457976.0,2.0,195003.0
32397,Africa,Morocco,2021-06-11,37457976.0,10.0,172031.0
32398,Africa,Morocco,2021-06-12,37457976.0,5.0,48207.0
32399,Africa,Morocco,2021-06-15,37457976.0,4.0,198580.0
32400,Africa,Morocco,2021-06-16,37457976.0,4.0,164990.0
32401,Africa,Morocco,2021-06-17,37457976.0,4.0,208539.0
32402,Africa,Morocco,2021-06-18,37457976.0,8.0,169963.0
32403,Africa,Morocco,2021-06-19,37457976.0,4.0,62212.0
32404,Africa,Morocco,2021-06-24,37457976.0,11.0,180465.0
32405,Africa,Morocco,2021-06-25,37457976.0,3.0,173125.0
32406,Africa,Morocco,2021-06-26,37457976.0,5.0,39707.0
32407,Africa,Morocco,2021-07-01,37457976.0,2.0,59771.0
32408,Africa,Morocco,2021-07-02,37457976.0,9.0,49856.0
32409,Africa,Morocco,2021-07-03,37457976.0,8.0,6811.0
32410,Africa,Morocco,2021-07-04,37457976.0,4.0,3790.0
32411,Africa,Morocco,2021-07-05,37457976.0,10.0,70955.0
32412,Africa,Morocco,2021-07-06,37457976.0,7.0,54361.0
32413,Africa,Morocco,2021-07-07,37457976.0,5.0,116074.0
32414,Africa,Morocco,2021-07-08,37457976.0,5.0,59919.0
32415,Africa,Morocco,2021-07-09,37457976.0,5.0,38811.0
32416,Africa,Morocco,2021-07-10,37457976.0,9.0,8217.0
32417,Africa,Morocco,2021-07-11,37457976.0,9.0,1505.0
32418,Africa,Morocco,2021-07-12,37457976.0,15.0,283006.0
32419,Africa,Morocco,2021-07-13,37457976.0,11.0,260065.0
32420,Africa,Morocco,2021-07-14,37457976.0,9.0,220923.0
32421,Africa,Morocco,2021-07-15,37457976.0,14.0,450979.0
32422,Africa,Morocco,2021-07-18,37457976.0,16.0,6772.0
32423,Africa,Morocco,2021-07-19,37457976.0,16.0,452271.0
32424,Africa,Morocco,2021-07-25,37457976.0,30.0,23702.0
32425,Africa,Morocco,2021-07-26,37457976.0,22.0,379934.0
32426,Africa,Morocco,2021-07-27,37457976.0,27.0,518335.0
32427,Africa,Morocco,2021-07-28,37457976.0,27.0,542519.0
32428,Africa,Morocco,2021-07-29,37457976.0,32.0,495960.0
32429,Africa,Morocco,2021-07-30,37457976.0,35.0,166592.0
32430,Africa,Morocco,2021-07-31,37457976.0,53.0,106032.0
32431,Africa,Morocco,2021-08-01,37457976.0,48.0,46678.0
32432,Africa,Morocco,2021-08-02,37457976.0,52.0,455122.0
32433,Africa,Morocco,2021-08-03,37457976.0,64.0,898916.0
32434,Africa,Morocco,2021-08-06,37457976.0,76.0,309266.0
32435,Africa,Morocco,2021-08-07,37457976.0,92.0,82038.0
32436,Africa,Morocco,2021-08-08,37457976.0,80.0,34895.0
32437,Africa,Morocco,2021-08-09,37457976.0,69.0,443423.0
32438,Africa,Morocco,2021-08-10,37457976.0,105.0,125370.0
32439,Africa,Morocco,2021-08-11,37457976.0,98.0,415358.0
32440,Africa,Morocco,2021-08-12,37457976.0,104.0,381214.0
32441,Africa,Morocco,2021-08-13,37457976.0,112.0,227111.0
32442,Africa,Morocco,2021-08-14,37457976.0,110.0,68788.0
32443,Africa,Morocco,2021-08-15,37457976.0,84.0,34285.0
32444,Africa,Morocco,2021-08-16,37457976.0,102.0,469896.0
32445,Africa,Morocco,2021-08-17,37457976.0,123.0,586920.0
32446,Africa,Morocco,2021-08-18,37457976.0,103.0,582260.0
32447,Africa,Morocco,2021-08-19,37457976.0,127.0,552593.0
32448,Africa,Morocco,2021-08-20,37457976.0,115.0,174527.0
32449,Africa,Morocco,2021-08-21,37457976.0,90.0,106015.0
32450,Africa,Morocco,2021-08-22,37457976.0,115.0,63221.0
32451,Africa,Morocco,2021-08-23,37457976.0,97.0,480626.0
32452,Africa,Morocco,2021-08-24,37457976.0,105.0,567887.0
32453,Africa,Morocco,2021-08-28,37457976.0,93.0,104794.0
32454,Africa,Morocco,2021-08-29,37457976.0,76.0,467103.0
32455,Africa,Morocco,2021-09-01,37457976.0,100.0,439239.0
32456,Africa,Morocco,2021-09-04,37457976.0,70.0,122876.0
32457,Africa,Morocco,2021-09-05,37457976.0,80.0,48280.0
32458,Africa,Morocco,2021-09-06,37457976.0,72.0,833257.0
32459,Africa,Morocco,2021-09-09,37457976.0,74.0,280760.0
32460,Africa,Morocco,2021-09-10,37457976.0,66.0,267550.0
32461,Africa,Morocco,2021-11-29,37457976.0,1.0,68921.0
32462,Africa,Morocco,2022-01-26,37457976.0,36.0,51870.0
32463,Africa,Morocco,2022-11-02,37457976.0,0.0,1417.0
32464,Africa,Morocco,2022-12-12,37457976.0,0.0,686.0
32465,Africa,Mozambique,2021-12-03,32969520.0,0.0,295812.0
32466,Asia,Myanmar,2021-01-27,54179312.0,7.0,3800.0
32467,Africa,Namibia,2021-04-01,2567024.0,5.0,350.0
32468,Africa,Namibia,2021-04-12,2567024.0,5.0,277.0
32469,Africa,Namibia,2021-04-13,2567024.0,11.0,247.0
32470,Africa,Namibia,2021-04-14,2567024.0,6.0,160.0
32471,Africa,Namibia,2021-04-15,2567024.0,4.0,305.0
32472,Africa,Namibia,2021-04-16,2567024.0,3.0,406.0
32473,Africa,Namibia,2021-04-17,2567024.0,3.0,500.0
32474,Africa,Namibia,2021-04-18,2567024.0,2.0,127.0
32475,Africa,Namibia,2021-04-19,2567024.0,0.0,128.0
32476,Africa,Namibia,2021-04-20,2567024.0,4.0,951.0
32477,Africa,Namibia,2021-04-21,2567024.0,1.0,538.0
32478,Africa,Namibia,2021-04-22,2567024.0,7.0,1180.0
32479,Africa,Namibia,2021-04-23,2567024.0,6.0,2538.0
32480,Africa,Namibia,2021-04-24,2567024.0,2.0,2595.0
32481,Africa,Namibia,2021-04-25,2567024.0,1.0,283.0
32482,Africa,Namibia,2021-05-01,2567024.0,1.0,3341.0
32483,Africa,Namibia,2021-05-06,2567024.0,7.0,5260.0
32484,Africa,Namibia,2021-05-07,2567024.0,8.0,1760.0
32485,Africa,Namibia,2021-05-08,2567024.0,1.0,3461.0
32486,Africa,Namibia,2021-05-09,2567024.0,6.0,242.0
32487,Africa,Namibia,2021-05-10,2567024.0,2.0,1555.0
32488,Africa,Namibia,2021-05-11,2567024.0,5.0,2911.0
32489,Africa,Namibia,2021-05-12,2567024.0,6.0,2596.0
32490,Africa,Namibia,2021-05-13,2567024.0,2.0,444.0
32491,Africa,Namibia,2021-05-14,2567024.0,0.0,2735.0
32492,Africa,Namibia,2021-05-15,2567024.0,1.0,2802.0
32493,Africa,Namibia,2021-05-16,2567024.0,13.0,239.0
32494,Africa,Namibia,2021-05-17,2567024.0,5.0,447.0
32495,Africa,Namibia,2021-05-18,2567024.0,10.0,3147.0
32496,Africa,Namibia,2021-05-19,2567024.0,6.0,3543.0
32497,Africa,Namibia,2021-05-22,2567024.0,4.0,771.0
32498,Africa,Namibia,2021-05-23,2567024.0,2.0,900.0
32499,Africa,Namibia,2021-05-26,2567024.0,10.0,2768.0
32500,Africa,Namibia,2021-05-27,2567024.0,6.0,2129.0
32501,Africa,Namibia,2021-05-30,2567024.0,6.0,208.0
32502,Africa,Namibia,2021-05-31,2567024.0,6.0,371.0
32503,Africa,Namibia,2021-06-01,2567024.0,24.0,1771.0
32504,Africa,Namibia,2021-06-02,2567024.0,11.0,1865.0
32505,Africa,Namibia,2021-06-03,2567024.0,12.0,2322.0
32506,Africa,Namibia,2021-06-04,2567024.0,22.0,2336.0
32507,Africa,Namibia,2021-06-05,2567024.0,6.0,2214.0
32508,Africa,Namibia,2021-06-06,2567024.0,7.0,17.0
32509,Africa,Namibia,2021-06-07,2567024.0,8.0,385.0
32510,Africa,Namibia,2021-06-08,2567024.0,16.0,2859.0
32511,Africa,Namibia,2021-06-09,2567024.0,14.0,2343.0
32512,Africa,Namibia,2021-06-10,2567024.0,18.0,3372.0
32513,Africa,Namibia,2021-06-11,2567024.0,5.0,3349.0
32514,Africa,Namibia,2021-06-12,2567024.0,20.0,1011.0
32515,Africa,Namibia,2021-06-13,2567024.0,2.0,1756.0
32516,Africa,Namibia,2021-06-14,2567024.0,13.0,1056.0
32517,Africa,Namibia,2021-06-15,2567024.0,32.0,4191.0
32518,Africa,Namibia,2021-06-16,2567024.0,33.0,4895.0
32519,Africa,Namibia,2021-06-17,2567024.0,34.0,4042.0
32520,Africa,Namibia,2021-06-18,2567024.0,27.0,4279.0
32521,Africa,Namibia,2021-06-19,2567024.0,0.0,2942.0
32522,Africa,Namibia,2021-06-20,2567024.0,27.0,110.0
32523,Africa,Namibia,2021-06-21,2567024.0,18.0,396.0
32524,Africa,Namibia,2021-06-22,2567024.0,0.0,4150.0
32525,Africa,Namibia,2021-06-23,2567024.0,45.0,3450.0
32526,Africa,Namibia,2021-06-24,2567024.0,55.0,2998.0
32527,Africa,Namibia,2021-06-25,2567024.0,26.0,3964.0
32528,Africa,Namibia,2021-06-26,2567024.0,40.0,2142.0
32529,Africa,Namibia,2021-06-27,2567024.0,55.0,45.0
32530,Africa,Namibia,2021-06-30,2567024.0,76.0,2144.0
32531,Africa,Namibia,2021-07-01,2567024.0,35.0,1846.0
32532,Africa,Namibia,2021-07-02,2567024.0,30.0,1429.0
32533,Africa,Namibia,2021-07-03,2567024.0,40.0,1090.0
32534,Africa,Namibia,2021-07-04,2567024.0,23.0,41.0
32535,Africa,Namibia,2021-07-05,2567024.0,13.0,548.0
32536,Africa,Namibia,2021-07-06,2567024.0,28.0,1996.0
32537,Africa,Namibia,2021-07-07,2567024.0,52.0,1852.0
32538,Africa,Namibia,2021-07-08,2567024.0,70.0,1932.0
32539,Africa,Namibia,2021-07-09,2567024.0,71.0,2894.0
32540,Africa,Namibia,2021-07-10,2567024.0,28.0,1939.0
32541,Africa,Namibia,2021-07-11,2567024.0,80.0,137.0
32542,Africa,Namibia,2021-07-12,2567024.0,28.0,980.0
32543,Africa,Namibia,2021-07-13,2567024.0,71.0,1976.0
32544,Africa,Namibia,2021-07-14,2567024.0,150.0,1999.0
32545,Africa,Namibia,2021-07-15,2567024.0,30.0,1657.0
32546,Africa,Namibia,2021-07-16,2567024.0,101.0,1715.0
32547,Africa,Namibia,2021-07-17,2567024.0,96.0,988.0
32548,Africa,Namibia,2021-07-18,2567024.0,39.0,7.0
32549,Africa,Namibia,2021-07-19,2567024.0,26.0,751.0
32550,Africa,Namibia,2021-07-20,2567024.0,25.0,4303.0
32551,Africa,Namibia,2021-07-21,2567024.0,63.0,4764.0
32552,Africa,Namibia,2021-07-22,2567024.0,45.0,5758.0
32553,Africa,Namibia,2021-07-23,2567024.0,49.0,4726.0
32554,Africa,Namibia,2021-07-24,2567024.0,46.0,3219.0
32555,Africa,Namibia,2021-07-25,2567024.0,51.0,680.0
32556,Africa,Namibia,2021-07-26,2567024.0,23.0,1405.0
