,Continent,Location,Date,Population,New Vaccinations,Rolling Vaccinations
5106,South America,Bolivia,2021-05-12,12224114.0,8708.0,941621
5107,South America,Bolivia,2021-05-13,12224114.0,25768.0,967389
5108,South America,Bolivia,2021-05-14,12224114.0,37070.0,1004459
5109,South America,Bolivia,2021-05-15,12224114.0,9106.0,1013565
5110,South America,Bolivia,2021-05-16,12224114.0,3654.0,1017219
5111,South America,Bolivia,2021-05-17,12224114.0,39329.0,1056548
5112,South America,Bolivia,2021-05-18,12224114.0,48518.0,1105066
5113,South America,Bolivia,2021-05-19,12224114.0,51540.0,1156606
5114,South America,Bolivia,2021-05-20,12224114.0,55089.0,1211695
5115,South America,Bolivia,2021-05-21,12224114.0,55784.0,1267479
5116,South America,Bolivia,2021-05-22,12224114.0,14231.0,1281710
5117,South America,Bolivia,2021-05-23,12224114.0,5278.0,1286988
5118,South America,Bolivia,2021-05-24,12224114.0,39126.0,1326114
5119,South America,Bolivia,2021-05-25,12224114.0,42024.0,1368138
5120,South America,Bolivia,2021-05-26,12224114.0,54313.0,1422451
5121,South America,Bolivia,2021-05-27,12224114.0,52392.0,1474843
5122,South America,Bolivia,2021-05-28,12224114.0,52309.0,1527152
5123,South America,Bolivia,2021-05-29,12224114.0,13515.0,1540667
5124,South America,Bolivia,2021-05-30,12224114.0,5370.0,1546037
5125,South America,Bolivia,2021-05-31,12224114.0,46340.0,1592377
5126,South America,Bolivia,2021-06-01,12224114.0,47916.0,1640293
5127,South America,Bolivia,2021-06-02,12224114.0,38004.0,1678297
5128,South America,Bolivia,2021-06-03,12224114.0,8874.0,1687171
5129,South America,Bolivia,2021-06-04,12224114.0,38208.0,1725379
5130,South America,Bolivia,2021-06-05,12224114.0,10761.0,1736140
5131,South America,Bolivia,2021-06-06,12224114.0,3914.0,1740054
5132,South America,Bolivia,2021-06-07,12224114.0,49142.0,1789196
5133,South America,Bolivia,2021-06-08,12224114.0,61393.0,1850589
5134,South America,Bolivia,2021-06-09,12224114.0,43311.0,1893900
5135,South America,Bolivia,2021-06-10,12224114.0,29394.0,1923294
5136,South America,Bolivia,2021-06-11,12224114.0,44863.0,1968157
5137,South America,Bolivia,2021-06-12,12224114.0,7528.0,1975685
5138,South America,Bolivia,2021-06-13,12224114.0,4438.0,1980123
5139,South America,Bolivia,2021-06-14,12224114.0,22762.0,2002885
5140,South America,Bolivia,2021-06-15,12224114.0,24831.0,2027716
5141,South America,Bolivia,2021-06-16,12224114.0,33866.0,2061582
5142,South America,Bolivia,2021-06-17,12224114.0,30364.0,2091946
5143,South America,Bolivia,2021-06-18,12224114.0,30029.0,2121975
5144,South America,Bolivia,2021-06-19,12224114.0,10449.0,2132424
5145,South America,Bolivia,2021-06-20,12224114.0,6037.0,2138461
5146,South America,Bolivia,2021-06-21,12224114.0,3874.0,2142335
5147,South America,Bolivia,2021-06-22,12224114.0,35940.0,2178275
5148,South America,Bolivia,2021-06-23,12224114.0,48265.0,2226540
5149,South America,Bolivia,2021-06-24,12224114.0,48464.0,2275004
5150,South America,Bolivia,2021-06-25,12224114.0,58053.0,2333057
5151,South America,Bolivia,2021-06-26,12224114.0,15097.0,2348154
5152,South America,Bolivia,2021-06-27,12224114.0,12850.0,2361004
5153,South America,Bolivia,2021-06-28,12224114.0,49125.0,2410129
5154,South America,Bolivia,2021-06-29,12224114.0,49768.0,2459897
5155,South America,Bolivia,2021-06-30,12224114.0,41432.0,2501329
5156,South America,Bolivia,2021-07-01,12224114.0,56709.0,2558038
5157,South America,Bolivia,2021-07-02,12224114.0,73405.0,2631443
5158,South America,Bolivia,2021-07-03,12224114.0,17963.0,2649406
5159,South America,Bolivia,2021-07-04,12224114.0,24082.0,2673488
5160,South America,Bolivia,2021-07-05,12224114.0,44918.0,2718406
5161,South America,Bolivia,2021-07-06,12224114.0,86106.0,2804512
5162,South America,Bolivia,2021-07-07,12224114.0,80018.0,2884530
5163,South America,Bolivia,2021-07-08,12224114.0,57766.0,2942296
5164,South America,Bolivia,2021-07-09,12224114.0,48808.0,2991104
5165,South America,Bolivia,2021-07-10,12224114.0,16308.0,3007412
5166,South America,Bolivia,2021-07-11,12224114.0,20603.0,3028015
5167,South America,Bolivia,2021-07-12,12224114.0,64724.0,3092739
5168,South America,Bolivia,2021-07-13,12224114.0,68602.0,3161341
5169,South America,Bolivia,2021-07-14,12224114.0,67934.0,3229275
5170,South America,Bolivia,2021-07-15,12224114.0,76538.0,3305813
5171,South America,Bolivia,2021-07-16,12224114.0,69117.0,3374930
5172,South America,Bolivia,2021-07-17,12224114.0,27335.0,3402265
5173,South America,Bolivia,2021-07-18,12224114.0,36449.0,3438714
5174,South America,Bolivia,2021-07-19,12224114.0,90986.0,3529700
5175,South America,Bolivia,2021-07-20,12224114.0,87841.0,3617541
5176,South America,Bolivia,2021-07-21,12224114.0,88969.0,3706510
5177,South America,Bolivia,2021-07-22,12224114.0,91742.0,3798252
5178,South America,Bolivia,2021-07-23,12224114.0,96762.0,3895014
5179,South America,Bolivia,2021-07-24,12224114.0,30170.0,3925184
5180,South America,Bolivia,2021-07-25,12224114.0,37082.0,3962266
5181,South America,Bolivia,2021-07-26,12224114.0,99784.0,4062050
5182,South America,Bolivia,2021-07-27,12224114.0,108731.0,4170781
5183,South America,Bolivia,2021-07-28,12224114.0,93740.0,4264521
5184,South America,Bolivia,2021-07-29,12224114.0,72927.0,4337448
5185,South America,Bolivia,2021-07-30,12224114.0,60940.0,4398388
5186,South America,Bolivia,2021-07-31,12224114.0,17565.0,4415953
5187,South America,Bolivia,2021-08-01,12224114.0,20718.0,4436671
5188,South America,Bolivia,2021-08-02,12224114.0,59399.0,4496070
5189,South America,Bolivia,2021-08-03,12224114.0,45403.0,4541473
5190,South America,Bolivia,2021-08-04,12224114.0,39601.0,4581074
5191,South America,Bolivia,2021-08-05,12224114.0,39603.0,4620677
5192,South America,Bolivia,2021-08-06,12224114.0,3950.0,4624627
5193,South America,Bolivia,2021-08-07,12224114.0,9962.0,4634589
5194,South America,Bolivia,2021-08-08,12224114.0,11396.0,4645985
5195,South America,Bolivia,2021-08-09,12224114.0,44053.0,4690038
5196,South America,Bolivia,2021-08-10,12224114.0,45257.0,4735295
5197,South America,Bolivia,2021-08-11,12224114.0,54298.0,4789593
5198,South America,Bolivia,2021-08-12,12224114.0,62940.0,4852533
5199,South America,Bolivia,2021-08-13,12224114.0,62898.0,4915431
5200,South America,Bolivia,2021-08-14,12224114.0,15944.0,4931375
5201,South America,Bolivia,2021-08-15,12224114.0,15152.0,4946527
5202,South America,Bolivia,2021-08-16,12224114.0,60273.0,5006800
5203,South America,Bolivia,2021-08-17,12224114.0,57947.0,5064747
5204,South America,Bolivia,2021-08-18,12224114.0,61551.0,5126298
5205,South America,Bolivia,2021-08-19,12224114.0,54659.0,5180957
5206,South America,Bolivia,2021-08-20,12224114.0,49248.0,5230205
5207,South America,Bolivia,2021-08-21,12224114.0,10914.0,5241119
5208,South America,Bolivia,2021-08-22,12224114.0,10318.0,5251437
5209,South America,Bolivia,2021-08-23,12224114.0,48689.0,5300126
5210,South America,Bolivia,2021-08-24,12224114.0,91137.0,5391263
5211,South America,Bolivia,2021-08-25,12224114.0,94158.0,5485421
5212,South America,Bolivia,2021-08-26,12224114.0,99850.0,5585271
5213,South America,Bolivia,2021-08-27,12224114.0,98193.0,5683464
5214,South America,Bolivia,2021-08-28,12224114.0,39718.0,5723182
5215,South America,Bolivia,2021-08-29,12224114.0,38106.0,5761288
5216,South America,Bolivia,2021-08-30,12224114.0,99338.0,5860626
5217,South America,Bolivia,2021-08-31,12224114.0,51025.0,5911651
5218,South America,Bolivia,2021-09-01,12224114.0,32892.0,5944543
5219,South America,Bolivia,2021-09-02,12224114.0,24039.0,5968582
5220,South America,Bolivia,2021-09-03,12224114.0,24041.0,5992623
5221,South America,Bolivia,2021-09-04,12224114.0,20706.0,6013329
5222,South America,Bolivia,2021-09-05,12224114.0,10274.0,6023603
5223,South America,Bolivia,2021-09-06,12224114.0,26535.0,6050138
5224,South America,Bolivia,2021-09-07,12224114.0,34864.0,6085002
5225,South America,Bolivia,2021-09-08,12224114.0,34865.0,6119867
5226,South America,Bolivia,2021-09-09,12224114.0,34076.0,6153943
5227,South America,Bolivia,2021-09-10,12224114.0,25001.0,6178944
5228,South America,Bolivia,2021-09-11,12224114.0,5319.0,6184263
5229,South America,Bolivia,2021-09-12,12224114.0,3968.0,6188231
5230,South America,Bolivia,2021-09-13,12224114.0,22928.0,6211159
5231,South America,Bolivia,2021-09-14,12224114.0,22930.0,6234089
5232,South America,Bolivia,2021-09-15,12224114.0,24066.0,6258155
5233,South America,Bolivia,2021-09-16,12224114.0,13680.0,6271835
5234,South America,Bolivia,2021-09-17,12224114.0,13680.0,6285515
5235,South America,Bolivia,2021-09-18,12224114.0,13682.0,6299197
5236,South America,Bolivia,2021-09-19,12224114.0,27222.0,6326419
5237,South America,Bolivia,2021-09-20,12224114.0,27223.0,6353642
5238,South America,Bolivia,2021-09-21,12224114.0,79190.0,6432832
5239,South America,Bolivia,2021-09-22,12224114.0,79191.0,6512023
5240,South America,Bolivia,2021-09-25,12224114.0,9839.0,6521862
5241,South America,Bolivia,2021-09-26,12224114.0,4849.0,6526711
5242,South America,Bolivia,2021-09-27,12224114.0,48999.0,6575710
5243,South America,Bolivia,2021-09-28,12224114.0,39900.0,6615610
5244,South America,Bolivia,2021-09-29,12224114.0,39901.0,6655511
5245,South America,Bolivia,2021-09-30,12224114.0,20467.0,6675978
5246,South America,Bolivia,2021-10-01,12224114.0,20468.0,6696446
5247,South America,Bolivia,2021-10-02,12224114.0,3643.0,6700089
5248,South America,Bolivia,2021-10-03,12224114.0,3899.0,6703988
5249,South America,Bolivia,2021-10-04,12224114.0,41420.0,6745408
5250,South America,Bolivia,2021-10-05,12224114.0,22907.0,6768315
5251,South America,Bolivia,2021-10-06,12224114.0,21238.0,6789553
5252,South America,Bolivia,2021-10-07,12224114.0,17192.0,6806745
5253,South America,Bolivia,2021-10-08,12224114.0,19508.0,6826253
5254,South America,Bolivia,2021-10-09,12224114.0,4323.0,6830576
5255,South America,Bolivia,2021-10-10,12224114.0,2628.0,6833204
5256,South America,Bolivia,2021-10-11,12224114.0,22145.0,6855349
5257,South America,Bolivia,2021-10-12,12224114.0,30514.0,6885863
5258,South America,Bolivia,2021-10-13,12224114.0,29944.0,6915807
5259,South America,Bolivia,2021-10-14,12224114.0,43478.0,6959285
5260,South America,Bolivia,2021-10-15,12224114.0,42981.0,7002266
5261,South America,Bolivia,2021-10-16,12224114.0,7454.0,7009720
5262,South America,Bolivia,2021-10-17,12224114.0,8813.0,7018533
5263,South America,Bolivia,2021-10-18,12224114.0,61000.0,7079533
5264,South America,Bolivia,2021-10-19,12224114.0,76756.0,7156289
5265,South America,Bolivia,2021-10-20,12224114.0,65307.0,7221596
5266,South America,Bolivia,2021-10-21,12224114.0,59181.0,7280777
5267,South America,Bolivia,2021-10-22,12224114.0,50400.0,7331177
5268,South America,Bolivia,2021-10-23,12224114.0,9213.0,7340390
5269,South America,Bolivia,2021-10-24,12224114.0,4821.0,7345211
5270,South America,Bolivia,2021-10-25,12224114.0,68271.0,7413482
5271,South America,Bolivia,2021-10-26,12224114.0,50862.0,7464344
5272,South America,Bolivia,2021-10-27,12224114.0,61306.0,7525650
5273,South America,Bolivia,2021-10-28,12224114.0,42966.0,7568616
5274,South America,Bolivia,2021-10-29,12224114.0,75442.0,7644058
5275,South America,Bolivia,2021-10-30,12224114.0,34835.0,7678893
5276,South America,Bolivia,2021-10-31,12224114.0,14510.0,7693403
5277,South America,Bolivia,2021-11-01,12224114.0,33584.0,7726987
5278,South America,Bolivia,2021-11-02,12224114.0,1824.0,7728811
5279,South America,Bolivia,2021-11-03,12224114.0,20567.0,7749378
5280,South America,Bolivia,2021-11-04,12224114.0,27531.0,7776909
5281,South America,Bolivia,2021-11-05,12224114.0,29935.0,7806844
5282,South America,Bolivia,2021-11-06,12224114.0,8548.0,7815392
5283,South America,Bolivia,2021-11-07,12224114.0,3132.0,7818524
5284,South America,Bolivia,2021-11-08,12224114.0,19995.0,7838519
5285,South America,Bolivia,2021-11-09,12224114.0,22173.0,7860692
5286,South America,Bolivia,2021-11-10,12224114.0,20307.0,7880999
5287,South America,Bolivia,2021-11-11,12224114.0,35369.0,7916368
5288,South America,Bolivia,2021-11-12,12224114.0,35993.0,7952361
5289,South America,Bolivia,2021-11-13,12224114.0,16131.0,7968492
5290,South America,Bolivia,2021-11-14,12224114.0,10752.0,7979244
5291,South America,Bolivia,2021-11-15,12224114.0,27987.0,8007231
5292,South America,Bolivia,2021-11-16,12224114.0,43065.0,8050296
5293,South America,Bolivia,2021-11-17,12224114.0,42900.0,8093196
5294,South America,Bolivia,2021-11-18,12224114.0,49765.0,8142961
5295,South America,Bolivia,2021-11-19,12224114.0,45749.0,8188710
5296,South America,Bolivia,2021-11-20,12224114.0,23016.0,8211726
5297,South America,Bolivia,2021-11-21,12224114.0,4284.0,8216010
5298,South America,Bolivia,2021-11-22,12224114.0,24060.0,8240070
5299,South America,Bolivia,2021-11-23,12224114.0,46412.0,8286482
5300,South America,Bolivia,2021-11-24,12224114.0,36705.0,8323187
5301,South America,Bolivia,2021-11-25,12224114.0,34674.0,8357861
5302,South America,Bolivia,2021-11-26,12224114.0,34512.0,8392373
5303,South America,Bolivia,2021-11-27,12224114.0,14258.0,8406631
5304,South America,Bolivia,2021-11-28,12224114.0,4377.0,8411008
5305,South America,Bolivia,2021-11-29,12224114.0,36166.0,8447174
5306,South America,Bolivia,2021-11-30,12224114.0,37720.0,8484894
5307,South America,Bolivia,2021-12-01,12224114.0,40219.0,8525113
5308,South America,Bolivia,2021-12-02,12224114.0,41134.0,8566247
5309,South America,Bolivia,2021-12-03,12224114.0,45944.0,8612191
5310,South America,Bolivia,2021-12-04,12224114.0,15878.0,8628069
5311,South America,Bolivia,2021-12-05,12224114.0,3786.0,8631855
5312,South America,Bolivia,2021-12-06,12224114.0,40403.0,8672258
5313,South America,Bolivia,2021-12-07,12224114.0,45046.0,8717304
5314,South America,Bolivia,2021-12-08,12224114.0,48288.0,8765592
5315,South America,Bolivia,2021-12-09,12224114.0,47053.0,8812645
5316,South America,Bolivia,2021-12-10,12224114.0,53315.0,8865960
5317,South America,Bolivia,2021-12-11,12224114.0,17539.0,8883499
5318,South America,Bolivia,2021-12-12,12224114.0,4663.0,8888162
5319,South America,Bolivia,2021-12-13,12224114.0,51617.0,8939779
5320,South America,Bolivia,2021-12-14,12224114.0,56119.0,8995898
5321,South America,Bolivia,2021-12-15,12224114.0,56733.0,9052631
5322,South America,Bolivia,2021-12-16,12224114.0,54082.0,9106713
5323,South America,Bolivia,2021-12-17,12224114.0,43945.0,9150658
5324,South America,Bolivia,2021-12-18,12224114.0,14466.0,9165124
5325,South America,Bolivia,2021-12-19,12224114.0,16052.0,9181176
5326,South America,Bolivia,2021-12-20,12224114.0,45548.0,9226724
5327,South America,Bolivia,2021-12-21,12224114.0,47094.0,9273818
5328,South America,Bolivia,2021-12-22,12224114.0,42072.0,9315890
5329,South America,Bolivia,2021-12-23,12224114.0,34719.0,9350609
5330,South America,Bolivia,2021-12-24,12224114.0,28391.0,9379000
5331,South America,Bolivia,2021-12-25,12224114.0,2016.0,9381016
5332,South America,Bolivia,2021-12-26,12224114.0,3904.0,9384920
5333,South America,Bolivia,2021-12-27,12224114.0,47065.0,9431985
5334,South America,Bolivia,2021-12-28,12224114.0,76861.0,9508846
5335,South America,Bolivia,2021-12-29,12224114.0,49084.0,9557930
5336,South America,Bolivia,2021-12-30,12224114.0,74294.0,9632224
5337,South America,Bolivia,2021-12-31,12224114.0,35676.0,9667900
5338,South America,Bolivia,2022-01-01,12224114.0,35677.0,9703577
5339,South America,Bolivia,2022-01-02,12224114.0,6905.0,9710482
5340,South America,Bolivia,2022-01-03,12224114.0,145277.0,9855759
5341,South America,Bolivia,2022-01-04,12224114.0,138747.0,9994506
5342,South America,Bolivia,2022-01-05,12224114.0,133930.0,10128436
5343,South America,Bolivia,2022-01-06,12224114.0,146827.0,10275263
5344,South America,Bolivia,2022-01-07,12224114.0,86178.0,10361441
5345,South America,Bolivia,2022-01-08,12224114.0,86180.0,10447621
5346,South America,Bolivia,2022-01-09,12224114.0,17321.0,10464942
5347,South America,Bolivia,2022-01-10,12224114.0,104338.0,10569280
5348,South America,Bolivia,2022-01-11,12224114.0,92977.0,10662257
5349,South America,Bolivia,2022-01-12,12224114.0,80323.0,10742580
5350,South America,Bolivia,2022-01-13,12224114.0,98247.0,10840827
5351,South America,Bolivia,2022-01-14,12224114.0,72624.0,10913451
5352,South America,Bolivia,2022-01-15,12224114.0,27323.0,10940774
5353,South America,Bolivia,2022-01-16,12224114.0,9934.0,10950708
5354,South America,Bolivia,2022-01-17,12224114.0,138425.0,11089133
5355,South America,Bolivia,2022-01-18,12224114.0,75557.0,11164690
5356,South America,Bolivia,2022-01-19,12224114.0,68144.0,11232834
5357,South America,Bolivia,2022-01-20,12224114.0,50402.0,11283236
5358,South America,Bolivia,2022-01-21,12224114.0,60548.0,11343784
5359,South America,Bolivia,2022-01-22,12224114.0,10463.0,11354247
5360,South America,Bolivia,2022-01-23,12224114.0,5831.0,11360078
5361,South America,Bolivia,2022-01-24,12224114.0,45359.0,11405437
5362,South America,Bolivia,2022-01-25,12224114.0,70812.0,11476249
5363,South America,Bolivia,2022-01-26,12224114.0,57570.0,11533819
5364,South America,Bolivia,2022-01-27,12224114.0,50562.0,11584381
5365,South America,Bolivia,2022-01-28,12224114.0,54529.0,11638910
5366,South America,Bolivia,2022-01-29,12224114.0,23699.0,11662609
5367,South America,Bolivia,2022-01-30,12224114.0,6346.0,11668955
5368,South America,Bolivia,2022-01-31,12224114.0,66683.0,11735638
5369,South America,Bolivia,2022-02-01,12224114.0,35185.0,11770823
5370,South America,Bolivia,2022-02-02,12224114.0,36542.0,11807365
5371,South America,Bolivia,2022-02-03,12224114.0,33318.0,11840683
5372,South America,Bolivia,2022-02-04,12224114.0,49534.0,11890217
5373,South America,Bolivia,2022-02-05,12224114.0,19894.0,11910111
5374,South America,Bolivia,2022-02-06,12224114.0,4313.0,11914424
5375,South America,Bolivia,2022-02-07,12224114.0,33408.0,11947832
5376,South America,Bolivia,2022-02-08,12224114.0,34324.0,11982156
5377,South America,Bolivia,2022-02-09,12224114.0,37982.0,12020138
5378,South America,Bolivia,2022-02-10,12224114.0,35804.0,12055942
5379,South America,Bolivia,2022-02-11,12224114.0,39672.0,12095614
5380,South America,Bolivia,2022-02-12,12224114.0,21243.0,12116857
5381,South America,Bolivia,2022-02-13,12224114.0,5427.0,12122284
5382,South America,Bolivia,2022-02-14,12224114.0,31406.0,12153690
5383,South America,Bolivia,2022-02-15,12224114.0,33205.0,12186895
5384,South America,Bolivia,2022-02-16,12224114.0,32375.0,12219270
5385,South America,Bolivia,2022-02-17,12224114.0,34747.0,12254017
5386,South America,Bolivia,2022-02-18,12224114.0,33120.0,12287137
5387,South America,Bolivia,2022-02-19,12224114.0,18477.0,12305614
5388,South America,Bolivia,2022-02-20,12224114.0,4024.0,12309638
5389,South America,Bolivia,2022-02-21,12224114.0,27369.0,12337007
5390,South America,Bolivia,2022-02-22,12224114.0,28608.0,12365615
5391,South America,Bolivia,2022-02-23,12224114.0,27918.0,12393533
5392,South America,Bolivia,2022-02-24,12224114.0,35925.0,12429458
5393,South America,Bolivia,2022-02-25,12224114.0,22538.0,12451996
5394,South America,Bolivia,2022-02-26,12224114.0,9723.0,12461719
5395,South America,Bolivia,2022-02-27,12224114.0,1432.0,12463151
5396,South America,Bolivia,2022-02-28,12224114.0,1030.0,12464181
5397,South America,Bolivia,2022-03-01,12224114.0,742.0,12464923
5398,South America,Bolivia,2022-03-02,12224114.0,26028.0,12490951
5399,South America,Bolivia,2022-03-03,12224114.0,10004.0,12500955
5400,South America,Bolivia,2022-03-04,12224114.0,57766.0,12558721
5401,South America,Bolivia,2022-03-05,12224114.0,16425.0,12575146
5402,South America,Bolivia,2022-03-06,12224114.0,2518.0,12577664
5403,South America,Bolivia,2022-03-07,12224114.0,17528.0,12595192
5404,South America,Bolivia,2022-03-08,12224114.0,16006.0,12611198
5405,South America,Bolivia,2022-03-09,12224114.0,19083.0,12630281
5406,South America,Bolivia,2022-03-10,12224114.0,22274.0,12652555
5407,South America,Bolivia,2022-03-11,12224114.0,25237.0,12677792
5408,South America,Bolivia,2022-03-12,12224114.0,7265.0,12685057
5409,South America,Bolivia,2022-03-13,12224114.0,3436.0,12688493
5410,South America,Bolivia,2022-03-14,12224114.0,38843.0,12727336
5411,South America,Bolivia,2022-03-15,12224114.0,29727.0,12757063
5412,South America,Bolivia,2022-03-16,12224114.0,37644.0,12794707
5413,South America,Bolivia,2022-03-17,12224114.0,22075.0,12816782
5414,South America,Bolivia,2022-03-18,12224114.0,21145.0,12837927
5415,South America,Bolivia,2022-03-19,12224114.0,8479.0,12846406
5416,South America,Bolivia,2022-03-20,12224114.0,1475.0,12847881
5417,South America,Bolivia,2022-03-21,12224114.0,13729.0,12861610
5418,South America,Bolivia,2022-03-22,12224114.0,17208.0,12878818
5419,South America,Bolivia,2022-03-23,12224114.0,18078.0,12896896
5420,South America,Bolivia,2022-03-24,12224114.0,12278.0,12909174
5421,South America,Bolivia,2022-03-25,12224114.0,22864.0,12932038
5422,South America,Bolivia,2022-03-26,12224114.0,5677.0,12937715
5423,South America,Bolivia,2022-03-27,12224114.0,1766.0,12939481
5424,South America,Bolivia,2022-03-28,12224114.0,15738.0,12955219
5425,South America,Bolivia,2022-03-29,12224114.0,13495.0,12968714
5426,South America,Bolivia,2022-03-30,12224114.0,14602.0,12983316
5427,South America,Bolivia,2022-03-31,12224114.0,17198.0,13000514
5428,South America,Bolivia,2022-04-01,12224114.0,14755.0,13015269
5429,South America,Bolivia,2022-04-02,12224114.0,5898.0,13021167
5430,South America,Bolivia,2022-04-03,12224114.0,1282.0,13022449
5431,South America,Bolivia,2022-04-04,12224114.0,8679.0,13031128
5432,South America,Bolivia,2022-04-05,12224114.0,9776.0,13040904
5433,South America,Bolivia,2022-04-06,12224114.0,4440.0,13045344
5434,South America,Bolivia,2022-04-07,12224114.0,6353.0,13051697
5435,South America,Bolivia,2022-04-08,12224114.0,13055.0,13064752
5436,South America,Bolivia,2022-04-09,12224114.0,5085.0,13069837
5437,South America,Bolivia,2022-04-10,12224114.0,778.0,13070615
5438,South America,Bolivia,2022-04-11,12224114.0,5711.0,13076326
5439,South America,Bolivia,2022-04-12,12224114.0,6912.0,13083238
5440,South America,Bolivia,2022-04-13,12224114.0,6899.0,13090137
5441,South America,Bolivia,2022-04-14,12224114.0,8357.0,13098494
5442,South America,Bolivia,2022-04-15,12224114.0,2161.0,13100655
5443,South America,Bolivia,2022-04-16,12224114.0,1589.0,13102244
5444,South America,Bolivia,2022-04-17,12224114.0,586.0,13102830
5445,South America,Bolivia,2022-04-18,12224114.0,106777.0,13209607
5446,South America,Bolivia,2022-04-19,12224114.0,8691.0,13218298
5447,South America,Bolivia,2022-04-20,12224114.0,11301.0,13229599
5448,South America,Bolivia,2022-04-21,12224114.0,11646.0,13241245
5449,South America,Bolivia,2022-04-22,12224114.0,18735.0,13259980
5450,South America,Bolivia,2022-04-23,12224114.0,3057.0,13263037
5451,South America,Bolivia,2022-04-24,12224114.0,3856.0,13266893
5452,South America,Bolivia,2022-04-25,12224114.0,8856.0,13275749
5453,South America,Bolivia,2022-04-26,12224114.0,12154.0,13287903
5454,South America,Bolivia,2022-04-27,12224114.0,10064.0,13297967
5455,South America,Bolivia,2022-04-28,12224114.0,12329.0,13310296
5456,South America,Bolivia,2022-04-29,12224114.0,10805.0,13321101
5457,South America,Bolivia,2022-04-30,12224114.0,6293.0,13327394
5458,South America,Bolivia,2022-05-01,12224114.0,570.0,13327964
5459,South America,Bolivia,2022-05-02,12224114.0,595.0,13328559
5460,South America,Bolivia,2022-05-03,12224114.0,8862.0,13337421
5461,South America,Bolivia,2022-05-04,12224114.0,9984.0,13347405
5462,South America,Bolivia,2022-05-05,12224114.0,6990.0,13354395
5463,South America,Bolivia,2022-05-06,12224114.0,15141.0,13369536
5464,South America,Bolivia,2022-05-07,12224114.0,5430.0,13374966
5465,South America,Bolivia,2022-05-08,12224114.0,821.0,13375787
5466,South America,Bolivia,2022-05-09,12224114.0,7308.0,13383095
5467,South America,Bolivia,2022-05-10,12224114.0,9094.0,13392189
5468,South America,Bolivia,2022-05-11,12224114.0,9419.0,13401608
5469,South America,Bolivia,2022-05-12,12224114.0,29937.0,13431545
5470,South America,Bolivia,2022-05-13,12224114.0,3663.0,13435208
5471,South America,Bolivia,2022-05-14,12224114.0,1545.0,13436753
5472,South America,Bolivia,2022-05-15,12224114.0,742.0,13437495
5473,South America,Bolivia,2022-05-16,12224114.0,7744.0,13445239
5474,South America,Bolivia,2022-05-17,12224114.0,5335.0,13450574
5475,South America,Bolivia,2022-05-18,12224114.0,15348.0,13465922
5476,South America,Bolivia,2022-05-19,12224114.0,13965.0,13479887
5477,South America,Bolivia,2022-05-20,12224114.0,19517.0,13499404
5478,South America,Bolivia,2022-05-21,12224114.0,9654.0,13509058
5479,South America,Bolivia,2022-05-22,12224114.0,2294.0,13511352
5480,South America,Bolivia,2022-05-23,12224114.0,7712.0,13519064
5481,South America,Bolivia,2022-05-24,12224114.0,13745.0,13532809
5482,South America,Bolivia,2022-05-25,12224114.0,9573.0,13542382
5483,South America,Bolivia,2022-05-26,12224114.0,9227.0,13551609
5484,South America,Bolivia,2022-05-27,12224114.0,7619.0,13559228
5485,South America,Bolivia,2022-05-28,12224114.0,4066.0,13563294
5486,South America,Bolivia,2022-05-29,12224114.0,1095.0,13564389
5487,South America,Bolivia,2022-05-30,12224114.0,7742.0,13572131
5488,South America,Bolivia,2022-05-31,12224114.0,12448.0,13584579
5489,South America,Bolivia,2022-06-01,12224114.0,8160.0,13592739
5490,South America,Bolivia,2022-06-02,12224114.0,7500.0,13600239
5491,South America,Bolivia,2022-06-03,12224114.0,8259.0,13608498
5492,South America,Bolivia,2022-06-04,12224114.0,6867.0,13615365
5493,South America,Bolivia,2022-06-05,12224114.0,1871.0,13617236
5494,South America,Bolivia,2022-06-06,12224114.0,8177.0,13625413
5495,South America,Bolivia,2022-06-07,12224114.0,11390.0,13636803
5496,South America,Bolivia,2022-06-08,12224114.0,11359.0,13648162
5497,South America,Bolivia,2022-06-09,12224114.0,12652.0,13660814
5498,South America,Bolivia,2022-06-10,12224114.0,13121.0,13673935
5499,South America,Bolivia,2022-06-11,12224114.0,8634.0,13682569
5500,South America,Bolivia,2022-06-12,12224114.0,1767.0,13684336
5501,South America,Bolivia,2022-06-13,12224114.0,9084.0,13693420
5502,South America,Bolivia,2022-06-14,12224114.0,10642.0,13704062
5503,South America,Bolivia,2022-06-15,12224114.0,8778.0,13712840
5504,South America,Bolivia,2022-06-16,12224114.0,11892.0,13724732
5505,South America,Bolivia,2022-06-17,12224114.0,10225.0,13734957
5506,South America,Bolivia,2022-06-18,12224114.0,8025.0,13742982
5507,South America,Bolivia,2022-06-19,12224114.0,1329.0,13744311
5508,South America,Bolivia,2022-06-20,12224114.0,7495.0,13751806
5509,South America,Bolivia,2022-06-21,12224114.0,6820.0,13758626
5510,South America,Bolivia,2022-06-22,12224114.0,9396.0,13768022
5511,South America,Bolivia,2022-06-23,12224114.0,13421.0,13781443
5512,South America,Bolivia,2022-06-24,12224114.0,13874.0,13795317
5513,South America,Bolivia,2022-06-25,12224114.0,7566.0,13802883
5514,South America,Bolivia,2022-06-26,12224114.0,1558.0,13804441
5515,South America,Bolivia,2022-06-27,12224114.0,8155.0,13812596
5516,South America,Bolivia,2022-06-28,12224114.0,13730.0,13826326
